datetime_beginning_utc,zone,pnode_name,rt_lmp,rt_congestion,rt_marginal_loss
2018-01-01 05:00:00+00:00,DOM,DOM,306.602971,37.695602,9.017369
2018-01-01 06:00:00+00:00,DOM,DOM,138.354366,21.635826,3.78854
2018-01-01 07:00:00+00:00,DOM,DOM,304.410257,104.674073,7.066184
2018-01-01 08:00:00+00:00,DOM,DOM,164.184249,56.960413,3.793836
2018-01-01 09:00:00+00:00,DOM,DOM,382.838094,159.954771,8.853323
2018-01-01 10:00:00+00:00,DOM,DOM,242.784985,100.361076,6.05391
2018-01-01 11:00:00+00:00,DOM,DOM,138.398048,51.402703,3.625345
2018-01-01 12:00:00+00:00,DOM,DOM,130.309894,39.942013,3.907881
2018-01-01 13:00:00+00:00,DOM,DOM,110.696895,31.837355,3.19954
2018-01-01 14:00:00+00:00,DOM,DOM,48.524231,6.716942,1.417289
2018-01-01 15:00:00+00:00,DOM,DOM,96.589802,4.329452,2.45035
2018-01-01 16:00:00+00:00,DOM,DOM,112.834857,-0.570443,2.6553
2018-01-01 17:00:00+00:00,DOM,DOM,86.064575,-1.476224,2.050799
2018-01-01 18:00:00+00:00,DOM,DOM,85.588947,12.606005,1.802943
2018-01-01 19:00:00+00:00,DOM,DOM,102.795806,29.440649,1.925157
2018-01-01 20:00:00+00:00,DOM,DOM,103.914591,29.922596,1.941995
2018-01-01 21:00:00+00:00,DOM,DOM,123.978244,-2.892169,3.460413
2018-01-01 22:00:00+00:00,DOM,DOM,189.219449,19.912068,4.817382
2018-01-01 23:00:00+00:00,DOM,DOM,186.648044,4.237109,5.300935
2018-01-02 00:00:00+00:00,DOM,DOM,211.043027,5.266465,6.746562
2018-01-02 01:00:00+00:00,DOM,DOM,195.104256,40.456677,5.437579
2018-01-02 02:00:00+00:00,DOM,DOM,162.198207,33.009978,4.898229
2018-01-02 03:00:00+00:00,DOM,DOM,96.635199,13.642192,3.203007
2018-01-02 04:00:00+00:00,DOM,DOM,161.661476,57.643161,3.938315
2018-01-02 05:00:00+00:00,DOM,DOM,315.899364,139.109059,6.960305
2018-01-02 06:00:00+00:00,DOM,DOM,271.358676,100.552541,6.036135
2018-01-02 07:00:00+00:00,DOM,DOM,554.409165,233.433287,11.865878
2018-01-02 08:00:00+00:00,DOM,DOM,254.683594,82.626076,6.737518
2018-01-02 09:00:00+00:00,DOM,DOM,152.456478,25.594403,4.992075
2018-01-02 10:00:00+00:00,DOM,DOM,234.708821,66.384455,6.904366
2018-01-02 11:00:00+00:00,DOM,DOM,288.262429,87.620541,8.471887
2018-01-02 12:00:00+00:00,DOM,DOM,245.687586,69.575646,6.05194
2018-01-02 13:00:00+00:00,DOM,DOM,207.743479,37.999629,4.61385
2018-01-02 14:00:00+00:00,DOM,DOM,147.221494,28.007336,2.434158
2018-01-02 15:00:00+00:00,DOM,DOM,136.353597,7.1699,2.203698
2018-01-02 16:00:00+00:00,DOM,DOM,123.958861,-10.833961,1.852822
2018-01-02 17:00:00+00:00,DOM,DOM,139.893085,3.433698,2.179387
2018-01-02 18:00:00+00:00,DOM,DOM,90.701494,11.903569,1.417925
2018-01-02 19:00:00+00:00,DOM,DOM,155.651934,56.969795,1.712139
2018-01-02 20:00:00+00:00,DOM,DOM,145.871748,42.312885,1.898864
2018-01-02 21:00:00+00:00,DOM,DOM,188.012267,48.106074,3.266193
2018-01-02 22:00:00+00:00,DOM,DOM,171.773565,34.735545,2.828021
2018-01-02 23:00:00+00:00,DOM,DOM,222.132129,39.257482,3.654647
2018-01-03 00:00:00+00:00,DOM,DOM,163.794867,36.890539,2.664329
2018-01-03 01:00:00+00:00,DOM,DOM,190.70072,29.538406,3.952314
2018-01-03 02:00:00+00:00,DOM,DOM,149.16465,27.711128,2.963523
2018-01-03 03:00:00+00:00,DOM,DOM,54.65543,-6.392077,1.567506
2018-01-03 04:00:00+00:00,DOM,DOM,137.060603,35.893714,2.786889
2018-01-03 05:00:00+00:00,DOM,DOM,131.644603,24.109716,2.964887
2018-01-03 06:00:00+00:00,DOM,DOM,245.274217,65.681377,5.762841
2018-01-03 07:00:00+00:00,DOM,DOM,234.378402,86.945203,4.793199
2018-01-03 08:00:00+00:00,DOM,DOM,224.449276,45.431875,6.087402
2018-01-03 09:00:00+00:00,DOM,DOM,219.486919,23.143361,7.013557
2018-01-03 10:00:00+00:00,DOM,DOM,402.871079,109.302695,10.968384
2018-01-03 11:00:00+00:00,DOM,DOM,317.63741,97.605984,7.341425
2018-01-03 12:00:00+00:00,DOM,DOM,135.655983,22.22525,2.530733
2018-01-03 13:00:00+00:00,DOM,DOM,147.029528,26.214433,2.625095
2018-01-03 14:00:00+00:00,DOM,DOM,125.926221,4.656963,2.439258
2018-01-03 15:00:00+00:00,DOM,DOM,128.626245,4.576521,1.989724
2018-01-03 16:00:00+00:00,DOM,DOM,152.322581,2.888638,2.003944
2018-01-03 17:00:00+00:00,DOM,DOM,149.770332,34.384597,1.685734
2018-01-03 18:00:00+00:00,DOM,DOM,200.418774,63.748327,2.060447
2018-01-03 19:00:00+00:00,DOM,DOM,156.232844,41.261873,1.800972
2018-01-03 20:00:00+00:00,DOM,DOM,212.833399,74.426776,2.496623
2018-01-03 21:00:00+00:00,DOM,DOM,194.208239,30.383567,2.274672
2018-01-03 22:00:00+00:00,DOM,DOM,186.431338,0.584217,1.867121
2018-01-03 23:00:00+00:00,DOM,DOM,104.375863,2.344968,1.150895
2018-01-04 00:00:00+00:00,DOM,DOM,112.580052,2.179977,1.480076
2018-01-04 01:00:00+00:00,DOM,DOM,111.559185,-0.070966,1.790151
2018-01-04 02:00:00+00:00,DOM,DOM,68.49922,0.840755,1.418465
2018-01-04 03:00:00+00:00,DOM,DOM,76.311004,17.529296,1.341708
2018-01-04 04:00:00+00:00,DOM,DOM,47.978925,2.487151,1.101774
2018-01-04 05:00:00+00:00,DOM,DOM,90.89825,32.49917,1.39908
2018-01-04 06:00:00+00:00,DOM,DOM,39.45694,1.938925,0.998015
2018-01-04 07:00:00+00:00,DOM,DOM,52.944386,1.905594,1.438792
2018-01-04 08:00:00+00:00,DOM,DOM,59.808624,1.710065,1.618559
2018-01-04 09:00:00+00:00,DOM,DOM,68.565029,3.161738,1.68329
2018-01-04 10:00:00+00:00,DOM,DOM,67.818771,0.20983,2.048941
2018-01-04 11:00:00+00:00,DOM,DOM,110.006066,6.104587,3.441479
2018-01-04 12:00:00+00:00,DOM,DOM,138.473801,3.772311,3.66149
2018-01-04 13:00:00+00:00,DOM,DOM,134.291012,3.883987,3.227025
2018-01-04 14:00:00+00:00,DOM,DOM,272.310362,4.254986,6.215376
2018-01-04 15:00:00+00:00,DOM,DOM,257.939656,4.426736,5.06292
2018-01-04 16:00:00+00:00,DOM,DOM,217.639978,19.049955,4.700023
2018-01-04 17:00:00+00:00,DOM,DOM,186.275201,3.684562,4.080638
2018-01-04 18:00:00+00:00,DOM,DOM,131.059325,1.426555,2.37277
2018-01-04 19:00:00+00:00,DOM,DOM,110.834484,-4.967194,2.131678
2018-01-04 20:00:00+00:00,DOM,DOM,101.727288,-2.461058,1.748346
2018-01-04 21:00:00+00:00,DOM,DOM,144.208327,12.503125,2.735201
2018-01-04 22:00:00+00:00,DOM,DOM,241.424453,53.810616,3.963837
2018-01-04 23:00:00+00:00,DOM,DOM,148.667272,15.14874,3.008533
2018-01-05 00:00:00+00:00,DOM,DOM,211.884068,47.71192,4.142148
2018-01-05 01:00:00+00:00,DOM,DOM,361.306682,79.422701,7.353982
2018-01-05 02:00:00+00:00,DOM,DOM,202.183751,28.606222,4.397529
2018-01-05 03:00:00+00:00,DOM,DOM,162.673296,3.598362,4.364934
2018-01-05 04:00:00+00:00,DOM,DOM,161.488696,19.860607,4.02809
2018-01-05 05:00:00+00:00,DOM,DOM,243.81201,58.879483,5.162528
2018-01-05 06:00:00+00:00,DOM,DOM,263.471393,75.74617,5.095223
2018-01-05 07:00:00+00:00,DOM,DOM,295.787132,77.413373,6.493759
2018-01-05 08:00:00+00:00,DOM,DOM,188.893852,57.682943,4.280908
2018-01-05 09:00:00+00:00,DOM,DOM,136.612674,36.53564,3.637034
2018-01-05 10:00:00+00:00,DOM,DOM,89.170135,14.743324,2.466811
2018-01-05 11:00:00+00:00,DOM,DOM,95.132455,13.887165,2.51529
2018-01-05 12:00:00+00:00,DOM,DOM,270.534284,79.154955,5.509329
2018-01-05 13:00:00+00:00,DOM,DOM,244.937632,48.804557,5.003075
2018-01-05 14:00:00+00:00,DOM,DOM,233.702721,35.035083,3.657638
2018-01-05 15:00:00+00:00,DOM,DOM,185.694233,30.932623,2.61161
2018-01-05 16:00:00+00:00,DOM,DOM,265.989327,70.160491,3.368836
2018-01-05 17:00:00+00:00,DOM,DOM,319.291818,61.479504,3.852314
2018-01-05 18:00:00+00:00,DOM,DOM,214.564423,55.392863,2.19156
2018-01-05 19:00:00+00:00,DOM,DOM,254.191632,65.657373,2.304258
2018-01-05 20:00:00+00:00,DOM,DOM,167.722079,21.374666,1.527413
2018-01-05 21:00:00+00:00,DOM,DOM,300.787256,20.300929,2.616327
2018-01-05 22:00:00+00:00,DOM,DOM,328.945767,-6.659602,4.275369
2018-01-05 23:00:00+00:00,DOM,DOM,170.347579,4.317337,2.070242
2018-01-06 00:00:00+00:00,DOM,DOM,262.317046,67.40846,3.208586
2018-01-06 01:00:00+00:00,DOM,DOM,253.622644,51.979421,3.633223
2018-01-06 02:00:00+00:00,DOM,DOM,446.106881,119.111686,6.535195
2018-01-06 03:00:00+00:00,DOM,DOM,503.235524,162.072912,8.262612
2018-01-06 04:00:00+00:00,DOM,DOM,271.188067,58.771312,5.806755
2018-01-06 05:00:00+00:00,DOM,DOM,498.150961,104.860471,11.76049
2018-01-06 06:00:00+00:00,DOM,DOM,208.582997,68.911723,4.271275
2018-01-06 07:00:00+00:00,DOM,DOM,335.25569,83.236927,7.588763
2018-01-06 08:00:00+00:00,DOM,DOM,646.064531,246.563441,13.381089
2018-01-06 09:00:00+00:00,DOM,DOM,317.586243,126.785616,6.700626
2018-01-06 10:00:00+00:00,DOM,DOM,184.052718,49.948003,4.934715
2018-01-06 11:00:00+00:00,DOM,DOM,267.723776,89.980401,6.723375
2018-01-06 12:00:00+00:00,DOM,DOM,286.316582,91.856703,6.399879
2018-01-06 13:00:00+00:00,DOM,DOM,419.885678,20.982246,10.083432
2018-01-06 14:00:00+00:00,DOM,DOM,296.461846,0.364683,5.727163
2018-01-06 15:00:00+00:00,DOM,DOM,226.4747,6.602791,4.611909
2018-01-06 16:00:00+00:00,DOM,DOM,230.151857,34.073116,3.308741
2018-01-06 17:00:00+00:00,DOM,DOM,253.726936,76.980658,2.566279
2018-01-06 18:00:00+00:00,DOM,DOM,243.016415,86.519459,1.236956
2018-01-06 19:00:00+00:00,DOM,DOM,290.417944,83.053754,1.50419
2018-01-06 20:00:00+00:00,DOM,DOM,205.747669,66.463653,0.984016
2018-01-06 21:00:00+00:00,DOM,DOM,341.583333,52.815287,3.018046
2018-01-06 22:00:00+00:00,DOM,DOM,402.160815,104.297189,4.193626
2018-01-06 23:00:00+00:00,DOM,DOM,301.52239,25.086313,3.896077
2018-01-07 00:00:00+00:00,DOM,DOM,250.646728,26.868276,4.128452
2018-01-07 01:00:00+00:00,DOM,DOM,266.452369,46.686708,4.265661
2018-01-07 02:00:00+00:00,DOM,DOM,428.364877,171.25496,6.159916
2018-01-07 03:00:00+00:00,DOM,DOM,446.838934,166.216166,7.302768
2018-01-07 04:00:00+00:00,DOM,DOM,253.49865,105.689505,4.079144
2018-01-07 05:00:00+00:00,DOM,DOM,381.560489,93.098817,8.671672
2018-01-07 06:00:00+00:00,DOM,DOM,263.374902,74.339472,6.49543
2018-01-07 07:00:00+00:00,DOM,DOM,618.297107,242.686658,14.17045
2018-01-07 08:00:00+00:00,DOM,DOM,484.991281,199.132332,10.568948
2018-01-07 09:00:00+00:00,DOM,DOM,814.409941,302.758871,19.971071
2018-01-07 10:00:00+00:00,DOM,DOM,736.615815,294.60638,17.069436
2018-01-07 11:00:00+00:00,DOM,DOM,525.919619,121.606494,15.613125
2018-01-07 12:00:00+00:00,DOM,DOM,684.962664,74.381768,24.360896
2018-01-07 13:00:00+00:00,DOM,DOM,381.535359,131.787835,8.787524
2018-01-07 14:00:00+00:00,DOM,DOM,480.165973,189.409857,8.236116
2018-01-07 15:00:00+00:00,DOM,DOM,201.552055,16.425929,3.576126
2018-01-07 16:00:00+00:00,DOM,DOM,144.543739,20.732549,1.401189
2018-01-07 17:00:00+00:00,DOM,DOM,152.604053,35.677101,0.646952
2018-01-07 18:00:00+00:00,DOM,DOM,123.545863,2.835065,0.160797
2018-01-07 19:00:00+00:00,DOM,DOM,115.295887,19.561811,0.074075
2018-01-07 20:00:00+00:00,DOM,DOM,121.921716,29.48827,0.443447
2018-01-07 21:00:00+00:00,DOM,DOM,210.125343,39.080591,0.634752
2018-01-07 22:00:00+00:00,DOM,DOM,194.690821,36.223935,0.296885
2018-01-07 23:00:00+00:00,DOM,DOM,155.515618,24.271085,0.414533
2018-01-08 00:00:00+00:00,DOM,DOM,151.038247,37.300652,0.817594
2018-01-08 01:00:00+00:00,DOM,DOM,123.50457,34.447461,1.017109
2018-01-08 02:00:00+00:00,DOM,DOM,94.483735,23.499844,1.053891
2018-01-08 03:00:00+00:00,DOM,DOM,101.743864,22.907611,1.216253
2018-01-08 04:00:00+00:00,DOM,DOM,134.976013,36.260453,1.54556
2018-01-08 05:00:00+00:00,DOM,DOM,64.54467,-43.524696,1.659366
2018-01-08 06:00:00+00:00,DOM,DOM,56.174066,-1.4621,1.216166
2018-01-08 07:00:00+00:00,DOM,DOM,155.172718,50.414975,2.687743
2018-01-08 08:00:00+00:00,DOM,DOM,144.670091,49.447925,2.592166
2018-01-08 09:00:00+00:00,DOM,DOM,113.405774,29.145203,1.96057
2018-01-08 10:00:00+00:00,DOM,DOM,79.384589,6.302615,1.691974
2018-01-08 11:00:00+00:00,DOM,DOM,151.741735,4.176333,3.395402
2018-01-08 12:00:00+00:00,DOM,DOM,166.198158,-1.413515,3.021673
2018-01-08 13:00:00+00:00,DOM,DOM,130.514246,7.421003,2.323243
2018-01-08 14:00:00+00:00,DOM,DOM,117.977478,-0.850809,1.548286
2018-01-08 15:00:00+00:00,DOM,DOM,130.791525,-23.159977,0.781502
2018-01-08 16:00:00+00:00,DOM,DOM,110.740711,10.676765,-0.216054
2018-01-08 17:00:00+00:00,DOM,DOM,98.897911,-10.790575,-0.711515
2018-01-08 18:00:00+00:00,DOM,DOM,42.784154,-5.277536,-0.16831
2018-01-08 19:00:00+00:00,DOM,DOM,91.903537,-19.636742,-0.529721
2018-01-08 20:00:00+00:00,DOM,DOM,143.473895,16.581259,-0.067364
2018-01-08 21:00:00+00:00,DOM,DOM,117.140997,-6.789656,0.050653
2018-01-08 22:00:00+00:00,DOM,DOM,101.68803,-14.905281,0.053311
2018-01-08 23:00:00+00:00,DOM,DOM,86.220566,9.296836,0.26373
2018-01-09 00:00:00+00:00,DOM,DOM,61.581487,-0.212199,0.323686
2018-01-09 01:00:00+00:00,DOM,DOM,72.845225,-0.677306,0.322531
2018-01-09 02:00:00+00:00,DOM,DOM,53.939805,-3.988667,0.128472
2018-01-09 03:00:00+00:00,DOM,DOM,41.456999,4.342258,0.164741
2018-01-09 04:00:00+00:00,DOM,DOM,46.713502,5.224559,0.218943
2018-01-09 05:00:00+00:00,DOM,DOM,30.328834,0.292948,0.175886
2018-01-09 06:00:00+00:00,DOM,DOM,43.025227,-0.10945,0.124678
2018-01-09 07:00:00+00:00,DOM,DOM,43.300657,-0.075871,0.146528
2018-01-09 08:00:00+00:00,DOM,DOM,47.612425,1.912917,0.179508
2018-01-09 09:00:00+00:00,DOM,DOM,57.848657,1.171492,0.367165
2018-01-09 10:00:00+00:00,DOM,DOM,45.220265,0.409548,0.280717
2018-01-09 11:00:00+00:00,DOM,DOM,98.394663,0.42512,0.359542
2018-01-09 12:00:00+00:00,DOM,DOM,110.182466,8.261602,0.260864
2018-01-09 13:00:00+00:00,DOM,DOM,58.82914,0.277281,0.261859
2018-01-09 14:00:00+00:00,DOM,DOM,41.114822,-0.165382,0.040204
2018-01-09 15:00:00+00:00,DOM,DOM,38.937,-0.389436,-0.203564
2018-01-09 16:00:00+00:00,DOM,DOM,35.654575,-1.70087,-0.294555
2018-01-09 17:00:00+00:00,DOM,DOM,28.042422,-1.970897,-0.286681
2018-01-09 18:00:00+00:00,DOM,DOM,27.20725,-1.790895,-0.271855
2018-01-09 19:00:00+00:00,DOM,DOM,26.807131,-0.56442,-0.178449
2018-01-09 20:00:00+00:00,DOM,DOM,27.150547,-0.361015,-0.088438
2018-01-09 21:00:00+00:00,DOM,DOM,28.341965,-0.018739,-0.029296
2018-01-09 22:00:00+00:00,DOM,DOM,62.253698,-0.900744,-0.215558
2018-01-09 23:00:00+00:00,DOM,DOM,36.359893,-1.034584,-0.065523
2018-01-10 00:00:00+00:00,DOM,DOM,42.103335,-0.792367,0.105702
2018-01-10 01:00:00+00:00,DOM,DOM,36.032036,-0.544291,0.216327
2018-01-10 02:00:00+00:00,DOM,DOM,32.848293,-0.554662,0.262954
2018-01-10 03:00:00+00:00,DOM,DOM,26.599825,-0.057438,0.217263
2018-01-10 04:00:00+00:00,DOM,DOM,25.485287,0.92593,0.279356
2018-01-10 05:00:00+00:00,DOM,DOM,30.108068,-0.024804,0.362872
2018-01-10 06:00:00+00:00,DOM,DOM,27.855708,-0.02034,0.306047
2018-01-10 07:00:00+00:00,DOM,DOM,32.380697,0.142686,0.42801
2018-01-10 08:00:00+00:00,DOM,DOM,28.013236,1.844728,0.398508
2018-01-10 09:00:00+00:00,DOM,DOM,27.784487,1.183054,0.461433
2018-01-10 10:00:00+00:00,DOM,DOM,29.24288,0.336701,0.576178
2018-01-10 11:00:00+00:00,DOM,DOM,49.610568,-0.60496,0.485528
2018-01-10 12:00:00+00:00,DOM,DOM,51.225697,0.174052,0.581646
2018-01-10 13:00:00+00:00,DOM,DOM,35.527672,-0.216145,0.473818
2018-01-10 14:00:00+00:00,DOM,DOM,27.590287,-0.158917,0.439204
2018-01-10 15:00:00+00:00,DOM,DOM,25.348404,-0.00779,0.356193
2018-01-10 16:00:00+00:00,DOM,DOM,24.463609,0,0.313609
2018-01-10 17:00:00+00:00,DOM,DOM,24.851575,0,0.241575
2018-01-10 18:00:00+00:00,DOM,DOM,25.335896,0,0.265896
2018-01-10 19:00:00+00:00,DOM,DOM,25.105912,0,0.255912
2018-01-10 20:00:00+00:00,DOM,DOM,25.715146,0,0.295146
2018-01-10 21:00:00+00:00,DOM,DOM,29.164264,-1.163801,0.378065
2018-01-10 22:00:00+00:00,DOM,DOM,44.099392,-3.489355,0.238748
2018-01-10 23:00:00+00:00,DOM,DOM,36.810714,-2.346991,0.077705
2018-01-11 00:00:00+00:00,DOM,DOM,26.572883,-1.278118,0.221
2018-01-11 01:00:00+00:00,DOM,DOM,26.857577,-1.134957,0.372534
2018-01-11 02:00:00+00:00,DOM,DOM,26.731405,-0.246665,0.40807
2018-01-11 03:00:00+00:00,DOM,DOM,22.075253,0,0.345253
2018-01-11 04:00:00+00:00,DOM,DOM,21.128102,0,0.408102
2018-01-11 05:00:00+00:00,DOM,DOM,22.621974,0,0.471974
2018-01-11 06:00:00+00:00,DOM,DOM,21.964428,0,0.454428
2018-01-11 07:00:00+00:00,DOM,DOM,21.494745,0,0.434745
2018-01-11 08:00:00+00:00,DOM,DOM,21.736151,0,0.456151
2018-01-11 09:00:00+00:00,DOM,DOM,22.993504,0.026394,0.55711
2018-01-11 10:00:00+00:00,DOM,DOM,23.75137,0.050047,0.601322
2018-01-11 11:00:00+00:00,DOM,DOM,30.670324,0.255476,0.644848
2018-01-11 12:00:00+00:00,DOM,DOM,35.493452,0.845592,0.66786
2018-01-11 13:00:00+00:00,DOM,DOM,24.511013,0,0.371013
2018-01-11 14:00:00+00:00,DOM,DOM,25.087807,0,0.367807
2018-01-11 15:00:00+00:00,DOM,DOM,24.194916,0,0.224916
2018-01-11 16:00:00+00:00,DOM,DOM,23.406189,0,0.186189
2018-01-11 17:00:00+00:00,DOM,DOM,23.386742,0,0.166742
2018-01-11 18:00:00+00:00,DOM,DOM,23.332551,0,0.162551
2018-01-11 19:00:00+00:00,DOM,DOM,22.746653,0,0.166653
2018-01-11 20:00:00+00:00,DOM,DOM,22.491675,0,0.191675
2018-01-11 21:00:00+00:00,DOM,DOM,22.736054,0,0.226054
2018-01-11 22:00:00+00:00,DOM,DOM,24.528243,-0.369729,0.317972
2018-01-11 23:00:00+00:00,DOM,DOM,24.22236,-0.05,0.22236
2018-01-12 00:00:00+00:00,DOM,DOM,25.641585,-0.03,0.241585
2018-01-12 01:00:00+00:00,DOM,DOM,24.402324,0,0.252324
2018-01-12 02:00:00+00:00,DOM,DOM,22.873077,0,0.203077
2018-01-12 03:00:00+00:00,DOM,DOM,20.987005,0,0.167005
2018-01-12 04:00:00+00:00,DOM,DOM,17.231344,0,0.081344
2018-01-12 05:00:00+00:00,DOM,DOM,19.582583,0,-0.027417
2018-01-12 06:00:00+00:00,DOM,DOM,19.789878,0,-0.050122
2018-01-12 07:00:00+00:00,DOM,DOM,18.623991,0,0.033991
2018-01-12 08:00:00+00:00,DOM,DOM,18.118162,0,0.038162
2018-01-12 09:00:00+00:00,DOM,DOM,18.82065,0,0.03065
2018-01-12 10:00:00+00:00,DOM,DOM,20.783383,0,0.073383
2018-01-12 11:00:00+00:00,DOM,DOM,26.323082,0,0.213082
2018-01-12 12:00:00+00:00,DOM,DOM,26.738484,0,0.208484
2018-01-12 13:00:00+00:00,DOM,DOM,25.75393,0,0.06393
2018-01-12 14:00:00+00:00,DOM,DOM,26.406213,0,0.026213
2018-01-12 15:00:00+00:00,DOM,DOM,28.106715,0,-0.053285
2018-01-12 16:00:00+00:00,DOM,DOM,33.133103,0,-0.196897
2018-01-12 17:00:00+00:00,DOM,DOM,30.380684,0,-0.189316
2018-01-12 18:00:00+00:00,DOM,DOM,29.849916,0,-0.160084
2018-01-12 19:00:00+00:00,DOM,DOM,27.102862,0,-0.177138
2018-01-12 20:00:00+00:00,DOM,DOM,25.124783,0,-0.135217
2018-01-12 21:00:00+00:00,DOM,DOM,26.174163,0,-0.125837
2018-01-12 22:00:00+00:00,DOM,DOM,26.404172,-0.402329,-0.343499
2018-01-12 23:00:00+00:00,DOM,DOM,25.064791,-0.03,-0.405209
2018-01-13 00:00:00+00:00,DOM,DOM,27.058586,0,-0.331414
2018-01-13 01:00:00+00:00,DOM,DOM,26.866109,0,-0.163891
2018-01-13 02:00:00+00:00,DOM,DOM,23.972963,0,-0.117037
2018-01-13 03:00:00+00:00,DOM,DOM,22.742935,0,-0.087065
2018-01-13 04:00:00+00:00,DOM,DOM,21.966407,0,-0.083593
2018-01-13 05:00:00+00:00,DOM,DOM,21.022989,0.01,-0.027011
2018-01-13 06:00:00+00:00,DOM,DOM,21.045543,0.01,-0.014457
2018-01-13 07:00:00+00:00,DOM,DOM,19.837514,0,-0.012486
2018-01-13 08:00:00+00:00,DOM,DOM,20.611987,0.009981,-0.067993
2018-01-13 09:00:00+00:00,DOM,DOM,20.878946,9.10E-05,-0.121145
2018-01-13 10:00:00+00:00,DOM,DOM,21.012378,0,-0.167622
2018-01-13 11:00:00+00:00,DOM,DOM,22.971907,0,-0.138093
2018-01-13 12:00:00+00:00,DOM,DOM,26.814906,0,-0.065094
2018-01-13 13:00:00+00:00,DOM,DOM,34.039122,0,-0.060878
2018-01-13 14:00:00+00:00,DOM,DOM,44.255927,0,0.035927
2018-01-13 15:00:00+00:00,DOM,DOM,66.575546,0.932294,0.013252
2018-01-13 16:00:00+00:00,DOM,DOM,44.317611,0.176502,-0.03889
2018-01-13 17:00:00+00:00,DOM,DOM,38.962773,0.027093,-0.104319
2018-01-13 18:00:00+00:00,DOM,DOM,33.206166,0.004269,-0.048103
2018-01-13 19:00:00+00:00,DOM,DOM,38.890852,0.143078,0.067774
2018-01-13 20:00:00+00:00,DOM,DOM,57.741687,0.367592,0.094095
2018-01-13 21:00:00+00:00,DOM,DOM,30.5901,-28.627693,0.177792
2018-01-13 22:00:00+00:00,DOM,DOM,31.812177,-92.601143,0.83332
2018-01-13 23:00:00+00:00,DOM,DOM,101.123644,-25.614297,0.687941
2018-01-14 00:00:00+00:00,DOM,DOM,57.663223,-6.662799,0.706022
2018-01-14 01:00:00+00:00,DOM,DOM,64.84232,-20.530155,1.212475
2018-01-14 02:00:00+00:00,DOM,DOM,119.617214,-6.550727,1.69794
2018-01-14 03:00:00+00:00,DOM,DOM,75.663207,3.091911,1.271296
2018-01-14 04:00:00+00:00,DOM,DOM,70.111865,3.496299,1.235566
2018-01-14 05:00:00+00:00,DOM,DOM,83.152646,5.817382,1.625265
2018-01-14 06:00:00+00:00,DOM,DOM,83.37942,4.989753,1.779667
2018-01-14 07:00:00+00:00,DOM,DOM,150.64358,7.256475,3.427105
2018-01-14 08:00:00+00:00,DOM,DOM,82.258184,6.149911,2.068273
2018-01-14 09:00:00+00:00,DOM,DOM,109.28125,6.689319,3.201931
2018-01-14 10:00:00+00:00,DOM,DOM,122.794206,7.765331,3.598875
2018-01-14 11:00:00+00:00,DOM,DOM,181.464391,12.731565,5.682826
2018-01-14 12:00:00+00:00,DOM,DOM,218.187393,14.150226,6.667167
2018-01-14 13:00:00+00:00,DOM,DOM,126.145726,4.307956,3.397771
2018-01-14 14:00:00+00:00,DOM,DOM,63.449719,2.724761,1.404958
2018-01-14 15:00:00+00:00,DOM,DOM,66.8009,0.82084,1.60006
2018-01-14 16:00:00+00:00,DOM,DOM,47.565147,-0.683465,1.208612
2018-01-14 17:00:00+00:00,DOM,DOM,38.545979,-0.198611,0.85459
2018-01-14 18:00:00+00:00,DOM,DOM,35.192792,-4.668784,0.831576
2018-01-14 19:00:00+00:00,DOM,DOM,41.991989,-0.010826,0.822815
2018-01-14 20:00:00+00:00,DOM,DOM,48.964433,8.711758,0.672676
2018-01-14 21:00:00+00:00,DOM,DOM,74.099245,12.649611,0.899634
2018-01-14 22:00:00+00:00,DOM,DOM,164.607445,-46.743351,3.170796
2018-01-14 23:00:00+00:00,DOM,DOM,67.172238,-3.524928,1.587166
2018-01-15 00:00:00+00:00,DOM,DOM,101.445663,-0.690488,2.736152
2018-01-15 01:00:00+00:00,DOM,DOM,112.882466,0.287156,3.62531
2018-01-15 02:00:00+00:00,DOM,DOM,119.259668,5.009303,3.670365
2018-01-15 03:00:00+00:00,DOM,DOM,56.929949,2.459978,1.729971
2018-01-15 04:00:00+00:00,DOM,DOM,60.979293,-0.58422,1.693514
2018-01-15 05:00:00+00:00,DOM,DOM,56.290269,0.277436,1.462833
2018-01-15 06:00:00+00:00,DOM,DOM,53.990764,-0.00161,1.452374
2018-01-15 07:00:00+00:00,DOM,DOM,60.25256,3.689495,1.693065
2018-01-15 08:00:00+00:00,DOM,DOM,90.47697,11.12051,2.29646
2018-01-15 09:00:00+00:00,DOM,DOM,232.178425,68.537661,4.990763
2018-01-15 10:00:00+00:00,DOM,DOM,78.820214,1.617725,2.042489
2018-01-15 11:00:00+00:00,DOM,DOM,127.786494,19.315169,2.891325
2018-01-15 12:00:00+00:00,DOM,DOM,193.336472,17.054787,4.221685
2018-01-15 13:00:00+00:00,DOM,DOM,161.550121,-38.673066,5.033187
2018-01-15 14:00:00+00:00,DOM,DOM,108.958883,-33.002165,2.901048
2018-01-15 15:00:00+00:00,DOM,DOM,162.891032,37.202675,2.688357
2018-01-15 16:00:00+00:00,DOM,DOM,209.294119,66.609581,2.234538
2018-01-15 17:00:00+00:00,DOM,DOM,245.717821,58.32966,1.548161
2018-01-15 18:00:00+00:00,DOM,DOM,209.366065,57.460931,0.245134
