2023 01 01 00   133   128 10114   210    26     8 -9999    30
2023 01 01 01   128   122 -9999   190    36 -9999    10 -9999
2023 01 01 02   133   128 10112   220    21 -9999     5 -9999
2023 01 01 03   128   122 10104     0     0     8    -1 -9999
2023 01 01 04   128   122 10109   220    26 -9999 -9999 -9999
2023 01 01 05   122   117 10110   250    31     4     0 -9999
2023 01 01 06   111   106 10116   220    21     8     0    20
2023 01 01 07   100    94 10119   180    26     4     0 -9999
2023 01 01 08   106   106 10125   240    31 -9999     0 -9999
2023 01 01 09    83    78 10130   170    31     9     0 -9999
2023 01 01 10    83    78 10136   240    21     0     0 -9999
2023 01 01 11    89    83 10141     0     0     4     0 -9999
2023 01 01 12   100    72 10151   290    21     6     0 -9999
2023 01 01 13    67    56 10161   200    21 -9999     0 -9999
2023 01 01 14   117    83 10167   230    15     4     0 -9999
2023 01 01 15    94    78 10171   150    15     2     0 -9999
2023 01 01 16   117    83 10173   170    31     2     0 -9999
2023 01 01 17   139    89 10169   180    31     2     0 -9999
2023 01 01 18   156   100 10165   170    26     2     0 -9999
2023 01 01 19   161    89 10156   170    26     2     0 -9999
2023 01 01 20   144    78 10152   170    36     4     0 -9999
2023 01 01 21   150    72 10154   180    41     2     0 -9999
2023 01 01 22   139    61 10159   210    36     2     0 -9999
2023 01 01 23   139    67 10166   200    15     2     0 -9999
2023 01 02 00    94    56 10169   190    41     0     0 -9999
2023 01 02 01    89    61 10176   200    15     4     0 -9999
2023 01 02 02    94    67 10180   220    15 -9999     0 -9999
2023 01 02 03    61    50 10179     0     0     2     0 -9999
2023 01 02 04    83    67 10182     0     0 -9999     0 -9999
2023 01 02 05    61    56 10183   190    26 -9999     0 -9999
2023 01 02 06    78    61 10180     0     0     6     0 -9999
2023 01 02 07    61    44 10184     0     0 -9999     0 -9999
2023 01 02 08    44    39 10191     0     0 -9999     0 -9999
2023 01 02 09    67    56 10194     0     0     8     0 -9999
2023 01 02 10    50    39 10195   190    15 -9999     0 -9999
2023 01 02 11    50    39 10200   190    15 -9999     0 -9999
2023 01 02 12    56    50 10207   190    36     6     0 -9999
2023 01 02 13    50    44 10213   180    31 -9999     0 -9999
2023 01 02 14    78    72 10215   190    26 -9999     0 -9999
2023 01 02 15   100    72 10217   180    31     4     0 -9999
2023 01 02 16   128    78 10217   170    26 -9999     0 -9999
2023 01 02 17   161    89 10203   180    41 -9999     0 -9999
2023 01 02 18   172    89 10204   200    21     8     0 -9999
2023 01 02 19   156    83 10198   180    41 -9999     0 -9999
2023 01 02 20   150    83 10192   190    31 -9999     0 -9999
2023 01 02 21   150    83 10190   180    36     8     0 -9999
2023 01 02 22   133    72 10191   190    41 -9999     0 -9999
2023 01 02 23   144    78 10195   200    36 -9999     0 -9999
2023 01 03 00   144    83 10196   190    26     8     0 -9999
2023 01 03 01   133    83 10196   190    26 -9999     0 -9999
2023 01 03 02   139    83 10194   190    26 -9999     0 -9999
2023 01 03 03   122    83 10192   200    21     6     0 -9999
2023 01 03 04    94    67 10193   160    15 -9999     0 -9999
2023 01 03 05   106    83 10188   190    15 -9999     0 -9999
2023 01 03 06   111    89 10183   190    26     8     0 -9999
2023 01 03 07   111    89 10184   190    31 -9999     0 -9999
2023 01 03 08   128   100 10185   200    26 -9999     0 -9999
2023 01 03 09   117    94 10178   200    31     8     0 -9999
2023 01 03 10   117    94 10172   190    31 -9999     0 -9999
2023 01 03 11   106    89 10168   220    31 -9999     0 -9999
2023 01 03 12   100    89 10161   190    36     8     0 -9999
2023 01 03 13   128   111 10162   210    36 -9999     0 -9999
2023 01 03 14   122   111 10160   180    41 -9999     0 -9999
2023 01 03 15   128   111 10156   180    57     8     0 -9999
2023 01 03 16   156   128 10156   200    57 -9999    -1 -9999
2023 01 03 17   156   122 10149   180    46 -9999    -1 -9999
2023 01 03 18   156   122 10134   180    57     8    -1    -1
2023 01 03 19   183   133 10119   190    72 -9999     0 -9999
2023 01 03 20   194   133 10110   200    82 -9999     0 -9999
2023 01 03 21   200   133 10103   200    72     8     0 -9999
2023 01 03 22   200   133 10099   190    72 -9999     0 -9999
2023 01 03 23   200   139 10105   220    67 -9999     0 -9999
2023 01 04 00   194   133 10108   200    67     6     0 -9999
2023 01 04 01   189   122 10104   200    77 -9999     0 -9999
2023 01 04 02   183   117 10105   200    62 -9999     0 -9999
2023 01 04 03   161   106 10092   190    62     6     0 -9999
2023 01 04 04   183   117 10091   200    57 -9999     0 -9999
2023 01 04 05   183   122 10101   220    62 -9999     0 -9999
2023 01 04 06   161   117 10103   190    41     8     0 -9999
2023 01 04 07   178   128 10107   210    51 -9999     0 -9999
2023 01 04 08   178   128 10116   220    41 -9999     0 -9999
2023 01 04 09   139   111 10113   150    26     8     0 -9999
2023 01 04 10   133   117 10116   160    21 -9999     0 -9999
2023 01 04 11   128   111 10115   180    36 -9999     0 -9999
2023 01 04 12   144   117 10121   240    15     8     0 -9999
2023 01 04 13   117   106 10120     0     0 -9999     0 -9999
2023 01 04 14   128   117 10122   190    15 -9999     0 -9999
2023 01 04 15   144   122 10128   200    26     8     0 -9999
2023 01 04 16   167   133 10125   190    41 -9999     0 -9999
2023 01 04 17   161   128 10112   180    57 -9999     0 -9999
2023 01 04 18   161   128 10102   180    41     8    -1 -9999
2023 01 04 19   144   128 10096   180    57 -9999    -1 -9999
2023 01 04 20   161   139 10089   180    41 -9999     0 -9999
2023 01 04 21   161   144 10085   190    31     8     0 -9999
2023 01 04 22   150   133 10088   180    57 -9999     0 -9999
2023 01 04 23   161   139 10088   200    46 -9999     0 -9999
2023 01 05 00   144   133 10083   190    51     6     0     0
2023 01 05 01   172   150 10090   200    57 -9999     0 -9999
2023 01 05 02   139   133 10088   190    46 -9999     0 -9999
2023 01 05 03   133   122 10093   190    41     2     0 -9999
2023 01 05 04   156   139 10098   210    51     2     0 -9999
2023 01 05 05   167   144 10109   350    21 -9999     0 -9999
2023 01 05 06   144   133 10110   170    36     6     0 -9999
2023 01 05 07   144   133 10118   180    41 -9999     0 -9999
2023 01 05 08   144   133 10130   220    15 -9999     0 -9999
2023 01 05 09   122   122 10133   160    15     6     0 -9999
2023 01 05 10   111   106 10133     0     0 -9999     0 -9999
2023 01 05 11   133    94 10133   360    15 -9999     0 -9999
2023 01 05 12   139    67 10142   350    31     6     0 -9999
2023 01 05 13   100    67 10147   170    26 -9999     0 -9999
2023 01 05 14   133    89 10150     0     0 -9999     0 -9999
2023 01 05 15   133    89 10157   180    21     6     0 -9999
2023 01 05 16   161    83 10157   150    15 -9999     0 -9999
2023 01 05 17   150    67 10148     0     0 -9999     0 -9999
2023 01 05 18   167    50 10138    50    21     6     0 -9999
2023 01 05 19   178    39 10128   130    15     4     0 -9999
2023 01 05 20   167    44 10122   180    31     4     0 -9999
2023 01 05 21   172    50 10122   190    36     6     0 -9999
2023 01 05 22   139    50 10122   180    31     4     0 -9999
2023 01 05 23   128    56 10123   160    21     4     0 -9999
2023 01 06 00   128    50 10128   190    26     6     0 -9999
2023 01 06 01   106    44 10129     0     0 -9999     0 -9999
2023 01 06 02   100    44 10132   340    36     4     0 -9999
2023 01 06 03   100    67 10139   350    46     6     0 -9999
2023 01 06 04   100    50 10146   340    57     2     0 -9999
2023 01 06 05   100    44 10145   360    46 -9999     0 -9999
2023 01 06 06    94    39 10143    40    31     6     0 -9999
2023 01 06 07    89    44 10138    40    26 -9999     0 -9999
2023 01 06 08   100    44 10148     0     0 -9999     0 -9999
2023 01 06 09    94    44 10148     0     0     8     0 -9999
2023 01 06 10    94    44 10147     0     0 -9999     0 -9999
2023 01 06 11    89    50 10154     0     0 -9999     0 -9999
2023 01 06 12   100    28 10163   320    67     8     0 -9999
2023 01 06 13    94     6 10171   330    62 -9999     0 -9999
2023 01 06 14    94     0 10178   330    51 -9999     0 -9999
2023 01 06 15    94   -17 10183   310    77     6     0 -9999
2023 01 06 16    94   -22 10185   300    77 -9999     0 -9999
2023 01 06 17   100   -22 10182   310    67 -9999     0 -9999
2023 01 06 18   111   -11 10179   330    67     6     0 -9999
2023 01 06 19   106   -22 10182   310    67 -9999     0 -9999
2023 01 06 20   111   -22 10186   310    72     4     0 -9999
2023 01 06 21    89   -28 10196   330    98     2     0 -9999
2023 01 06 22    83   -28 10207   300    46 -9999     0 -9999
2023 01 06 23    83   -28 10216   310    62 -9999     0 -9999
2023 01 07 00    78   -28 10222   340    41     6     0 -9999
2023 01 07 01    78   -22 10230   300    41 -9999     0 -9999
2023 01 07 02    72   -22 10233 -9999    21 -9999     0 -9999
2023 01 07 03    67   -17 10233   280    36     8     0 -9999
2023 01 07 04    67   -17 10239   300    31 -9999     0 -9999
2023 01 07 05    67   -17 10240   290    31 -9999     0 -9999
2023 01 07 06    67   -17 10234   320    36     8     0 -9999
2023 01 07 07    67   -11 10235   320    26 -9999     0 -9999
2023 01 07 08    67   -11 10237   280    26 -9999     0 -9999
2023 01 07 09    61   -17 10235   260    26     8     0 -9999
2023 01 07 10    50   -17 10236   240    26 -9999     0 -9999
2023 01 07 11    50   -11 10239   240    21 -9999     0 -9999
2023 01 07 12    44   -22 10241   260    26     6     0 -9999
2023 01 07 13    44   -17 10243   230    26 -9999     0 -9999
2023 01 07 14    67   -28 10247   290    31 -9999     0 -9999
