2018 01 01 01   -67  -161 10297     0     0     4     0 -9999
2018 01 01 02   -78  -167 10294     0     0     0     0 -9999
2018 01 01 03   -89  -172 10299     0     0     0     0 -9999
2018 01 01 04   -89  -178 10302   360    15     0     0 -9999
2018 01 01 05   -94  -178 10305 -9999    31     0     0 -9999
2018 01 01 06   -89  -172 10304   340    31     0     0 -9999
2018 01 01 07   -89  -178 10305   330    26     0     0 -9999
2018 01 01 08  -100  -178 10309   310    21     0     0 -9999
2018 01 01 09   -94  -183 10309     0     0     0     0 -9999
2018 01 01 10  -100  -183 10315   310    15     0     0 -9999
2018 01 01 11   -94  -178 10316     0     0     0     0 -9999
2018 01 01 12  -100  -178 10324   330    15     0     0 -9999
2018 01 01 13   -94  -178 10330     0     0     0     0 -9999
2018 01 01 14   -78  -167 10334   340    26     0     0 -9999
2018 01 01 15   -67  -178 10339     0     0     0     0 -9999
2018 01 01 16   -56  -183 10339 -9999    31     0     0 -9999
2018 01 01 17   -44  -189 10329   330    46     0     0 -9999
2018 01 01 18   -39  -183 10319   330    46     4     0 -9999
2018 01 01 19   -33  -194 10309 -9999    21     2     0 -9999
2018 01 01 20   -28  -206 10304   300    41     2     0 -9999
2018 01 01 21   -33  -206 10305   320    46     0     0 -9999
2018 01 01 22   -44  -206 10307   320    41     0     0 -9999
2018 01 01 23   -50  -206 10312     0     0     0     0 -9999
2018 01 02 00   -56  -211 10322 -9999    31     0     0 -9999
2018 01 02 01   -67  -200 10326   290    36     0     0 -9999
2018 01 02 02   -72  -200 10328   310    21     0     0 -9999
2018 01 02 03   -78  -200 10333   320    41     0     0 -9999
2018 01 02 04   -89  -200 10338    10    21     0     0 -9999
2018 01 02 05  -100  -194 10340   350    15     0     0 -9999
2018 01 02 06  -100  -200 10336   320    21     0     0 -9999
2018 01 02 07  -100  -206 10340     0     0     0     0 -9999
2018 01 02 08  -111  -200 10346     0     0     0     0 -9999
2018 01 02 09  -111  -206 10346   320    21     0     0 -9999
2018 01 02 10  -128  -200 10345     0     0     0     0 -9999
2018 01 02 11  -122  -200 10348     0     0     0     0 -9999
2018 01 02 12  -133  -200 10353     0     0     0     0 -9999
2018 01 02 13  -133  -189 10356   210    15     0     0 -9999
2018 01 02 14  -100  -183 10359     0     0     0     0 -9999
2018 01 02 15   -78  -194 10362   220    31     0     0 -9999
2018 01 02 16   -67  -194 10359   200    41     0     0 -9999
2018 01 02 17   -44  -194 10345     0     0     0     0 -9999
2018 01 02 18   -33  -194 10330   160    36     0     0 -9999
2018 01 02 19   -22  -194 10318     0     0     0     0 -9999
2018 01 02 20   -11  -194 10309   150    26     0     0 -9999
2018 01 02 21   -11  -194 10305   170    31     0     0 -9999
2018 01 02 22   -28  -189 10302   170    26     0     0 -9999
2018 01 02 23   -50  -183 10302   170    26     0     0 -9999
2018 01 03 00   -39  -189 10302   190    15     0     0 -9999
2018 01 03 01   -44  -183 10301   200    21     0     0 -9999
2018 01 03 02   -56  -189 10298   210    15     0     0 -9999
2018 01 03 03   -67  -183 10294   230    15     0     0 -9999
2018 01 03 04   -89  -172 10294     0     0     0     0 -9999
2018 01 03 05  -100  -172 10288     0     0     0     0 -9999
2018 01 03 06   -83  -178 10280   250    15     0     0 -9999
2018 01 03 07   -94  -172 10279   240    21     0     0 -9999
2018 01 03 08  -122  -178 10274     0     0     0     0 -9999
2018 01 03 09  -100  -178 10266     0     0     0     0 -9999
2018 01 03 10  -111  -167 10262   250    21     0     0 -9999
2018 01 03 11  -133  -183 10260     0     0     0     0 -9999
2018 01 03 12  -144  -178 10261     0     0     0     0 -9999
2018 01 03 13  -122  -172 10261     0     0     0     0 -9999
2018 01 03 14  -100  -144 10261     0     0     0     0 -9999
2018 01 03 15   -61  -144 10254    30    21     0     0 -9999
2018 01 03 16   -39  -156 10248     0     0     0     0 -9999
2018 01 03 17   -22  -161 10230     0     0     0     0 -9999
