2018 01 01 00  -100  -144 10295     0     0     4 -9999     0
2018 01 01 01   -94  -133 10301   320    21     2     0 -9999
2018 01 01 02  -117  -144 10306     0     0     0     0 -9999
2018 01 01 03  -117  -156 10305 -9999    15     0     0 -9999
2018 01 01 04  -106  -161 10310   320    26     0     0 -9999
2018 01 01 05  -111  -161 10310   320    15     0     0 -9999
2018 01 01 06  -133  -167 10308     0     0     0     0 -9999
2018 01 01 07  -133  -167 10308     0     0     0     0 -9999
2018 01 01 08  -139  -172 10312     0     0     0     0 -9999
2018 01 01 09  -111  -156 10310   300    46     0     0 -9999
2018 01 01 10  -117  -156 10314   290    26     0     0 -9999
2018 01 01 11  -122  -161 10318   290    21     0     0 -9999
2018 01 01 12  -122  -161 10325   280    31     0     0 -9999
2018 01 01 13  -111  -156 10327   290    36     0     0 -9999
2018 01 01 14   -94  -150 10334   290    67     2     0 -9999
2018 01 01 15   -83  -150 10338   310    67     2     0 -9999
2018 01 01 16   -72  -156 10339   310    62     4     0 -9999
2018 01 01 17   -72  -167 10330   310    82     4     0 -9999
2018 01 01 18   -50  -167 10321   310    72     6     0     0
2018 01 01 19   -61  -167 10316   320    46 -9999     0 -9999
2018 01 01 20   -56  -178 10309   300   108 -9999     0 -9999
2018 01 01 21   -67  -178 10310   310    77 -9999     0 -9999
2018 01 01 22   -72  -172 10313   300    31     4     0 -9999
2018 01 01 23   -78  -178 10317   310    26     2     0 -9999
2018 01 02 00   -83  -183 10326   320    31     0     0 -9999
2018 01 02 01   -89  -189 10331   290    82     0     0 -9999
2018 01 02 02  -100  -183 10336   290    82     2     0 -9999
2018 01 02 03  -106  -183 10341   320    88     2     0 -9999
2018 01 02 04  -111  -194 10347   320    62     2     0 -9999
2018 01 02 05  -117  -189 10348   290    21     0     0 -9999
2018 01 02 06  -133  -183 10347   240    15     0     0 -9999
2018 01 02 07  -122  -183 10348   300    36     0     0 -9999
2018 01 02 08  -122  -183 10350   300    36     0     0 -9999
2018 01 02 09  -122  -189 10354   310    41     0     0 -9999
2018 01 02 10  -117  -189 10349   310    82     0     0 -9999
2018 01 02 11  -117  -189 10355   310    51     0     0 -9999
2018 01 02 12  -122  -189 10359   320    41     0     0 -9999
2018 01 02 13  -122  -189 10362   300    41     2     0 -9999
2018 01 02 14  -106  -189 10367   310    67     2     0 -9999
2018 01 02 15  -100  -189 10371   300    62     0     0 -9999
2018 01 02 16   -83  -189 10367   290    46     0     0 -9999
2018 01 02 17   -72  -183 10352   300    41     0     0 -9999
2018 01 02 18   -67  -189 10338   280    31     2     0 -9999
2018 01 02 19   -50  -183 10326   290    31     2     0 -9999
2018 01 02 20   -44  -183 10318 -9999    31     2     0 -9999
2018 01 02 21   -44  -178 10316   210    26     2     0 -9999
2018 01 02 22   -56  -172 10309   230    21     2     0 -9999
2018 01 02 23   -83  -161 10308     0     0     2     0 -9999
2018 01 03 00  -106  -167 10308   180    15     0     0 -9999
2018 01 03 01  -106  -167 10308     0     0     2     0 -9999
2018 01 03 02  -100  -156 10305   220    21     2     0 -9999
2018 01 03 03  -111  -156 10304     0     0     0     0 -9999
2018 01 03 04  -128  -156 10302     0     0     0     0 -9999
2018 01 03 05  -128  -150 10296     0     0     0     0 -9999
2018 01 03 06  -144  -167 10291     0     0     0     0 -9999
2018 01 03 07  -144  -167 10286   220    15     0     0 -9999
2018 01 03 08  -139  -161 10284     0     0     2     0 -9999
2018 01 03 09  -156  -172 10282     0     0     2     0 -9999
2018 01 03 10  -161  -178 10273    50    15     2     0 -9999
2018 01 03 11  -156  -178 10274     0     0     4     0 -9999
2018 01 03 12  -167  -183 10273     0     0     4     0 -9999
2018 01 03 13  -156  -172 10272     0     0     4     0 -9999
2018 01 03 14  -111  -133 10272     0     0 -9999     0 -9999
2018 01 03 15   -67  -117 10265     0     0 -9999     0 -9999
2018 01 03 16   -56  -111 10262   340    15 -9999     0 -9999
2018 01 03 17   -33  -117 10244     0     0 -9999     0 -9999
2018 01 03 18   -22  -156 10225   170    31     8     0 -9999
2018 01 03 19   -11  -161 10213 -9999    21 -9999     0 -9999
2018 01 03 20     0  -150 10208   150    36     4     0 -9999
2018 01 03 21    -6  -156 10210   150    15 -9999     0 -9999
2018 01 03 22   -11  -156 10191     0     0 -9999     0 -9999
2018 01 03 23   -17  -161 10190   120    36 -9999     0 -9999
2018 01 04 00   -17  -156 10191   170    15     8     0 -9999
2018 01 04 01   -28  -122 10184     0     0 -9999     0 -9999
2018 01 04 02   -17  -106 10172    50    31 -9999     0 -9999
2018 01 04 03   -22  -106 10164    50    31 -9999     0 -9999
2018 01 04 04   -22  -111 10151    90    41 -9999     0 -9999
2018 01 04 05   -22  -117 10140   360    36 -9999     0 -9999
2018 01 04 06   -33  -100 10130    30    46     8     0 -9999
2018 01 04 07   -39  -106 10119   360    46 -9999     0 -9999
2018 01 04 08   -39  -111 10109   340    62 -9999     0 -9999
2018 01 04 09   -44   -72 10090   360    88 -9999    -1 -9999
2018 01 04 10   -56   -78 10084   340    67 -9999     5 -9999
