model,n,mae,mse,rmse,r2,bias,split,horizon
dmdc,362,11.894407416775016,635.7770891720738,25.214620543884333,0.14106043708927807,-9.206971280406277,validation,8
dmdc,362,6.570607017114501,155.6342011471402,12.475343728616867,0.3372513203483056,-2.866026782235338,validation,9
dmdc,362,5.425606402155406,48.65223762250571,6.975115599221686,0.3958481959345185,0.8037319385472244,validation,10
dmdc,362,6.820045655341258,90.62311291016783,9.519617267000173,0.0036868370514649973,1.8222214295998478,validation,11
dmdc,362,8.834223744047472,146.22913527260332,12.092523941369862,-0.22334211282333571,2.551809730781672,validation,12
dmdc,362,11.063158264513898,231.94023483306316,15.229584197641877,-0.21823235175687805,2.9015564009709927,validation,13
dmdc,362,13.71536969352262,412.98537441404477,20.322041590697644,-0.14431347429699226,2.2983089732851427,validation,14
dmdc,362,16.855896026879147,776.4929386733314,27.865622883282754,-0.08840804941974878,-0.37795213331355404,validation,15
dmdc,362,19.043652204332336,898.6651829507897,29.9777447942768,-0.11440593013770761,-4.211930069641816,validation,16
dmdc,362,19.691786333208288,1066.3604531814904,32.65517498317059,-0.19938047685470872,-10.273016667614282,validation,17
dmdc,362,18.34050885315135,905.1186938861421,30.085190607442428,-0.30236665933382745,-14.578059234912226,validation,18
dmdc,362,15.039667573976288,545.9361063232076,23.36527565262622,-0.4540176665161102,-12.786476145464677,validation,19
dmdc,362,12.03073764111512,320.4410765294981,17.90086803843596,-0.627329412630306,-10.144734488232299,validation,20
dmdc,362,9.317184235001568,199.81668543951412,14.135652989498366,-0.5789787029594882,-7.428222741602137,validation,21
dmdc,362,7.441966678504804,149.076894068292,12.2097049132357,-0.3234989800375867,-4.944267111099939,validation,22
dmdc,362,6.177992511039175,115.04792191108044,10.72603943266481,-0.21696794475521552,-2.989292677794463,validation,23
dmdc,362,5.270520257028095,78.41637844208243,8.855302278413902,-0.11437788572093588,-1.8712348965804744,validation,24
dmdc_residual_24h,604,3.7146105258766946,120.95050484120794,10.997749989939212,0.7308651919254463,-0.0026992546829876026,test,1
dmdc_residual_24h,604,3.9351348393443066,117.86537337721172,10.85658203014244,0.7462822729117988,-0.007723616062648978,test,2
dmdc_residual_24h,604,4.205271839889016,118.17158913769475,10.870675652308588,0.7555704905807088,-0.011257328754009744,test,3
dmdc_residual_24h,604,4.500031952066329,112.98977522883018,10.629664869074197,0.7821420440950821,-0.015407689996378567,test,4
dmdc_residual_24h,604,5.661573023573661,129.32763885141983,11.372231041067527,0.7642346804297011,-0.02137479822633626,test,5
dmdc_residual_24h,604,9.283882272821222,278.4356904275484,16.68639237305501,0.6692552761274242,-0.030952447651111673,test,6
dmdc_residual_24h,604,13.98173881196649,614.430731814858,24.78771332363794,0.5864787541253134,-0.026326542090444827,test,7
dmdc_residual_24h,604,13.456219221484039,775.9995901813387,27.85676919855098,0.5893698200752692,-0.01901494038165001,test,8
dmdc_residual_24h,604,8.248032116912965,211.93810536869495,14.558094153037167,0.7310498548594648,-0.017816225799866203,test,9
dmdc_residual_24h,604,7.93114626947802,164.6118649859855,12.830115548426893,0.7000327842364718,-0.02456421713720198,test,10
dmdc_residual_24h,604,9.87068375685498,258.303845295137,16.071833912006962,0.595372855477879,-0.028499945736514203,test,11
dmdc_residual_24h,604,11.887088009448021,398.9856212106053,19.974624432279203,0.5509428069044957,-0.03310688262241367,test,12
dmdc_residual_24h,604,14.486878052763384,837.7434236480811,28.943797671488813,0.4420390414043356,-0.035811223618405115,test,13
dmdc_residual_24h,604,16.294629985146887,1082.5699830792264,32.902431263954135,0.4830532876109028,-0.038584213681990616,test,14
dmdc_residual_24h,604,20.62032231184288,2250.597488272364,47.44046256385327,0.3613198042854531,-0.042572385345264495,test,15
dmdc_residual_24h,604,23.24271448530602,2609.1919493503074,51.08025009091388,0.3700948757827792,-0.04497190577010444,test,16
dmdc_residual_24h,604,25.648401849047538,2847.761668658499,53.36442324862603,0.3783930130999954,-0.045129132389427014,test,17
dmdc_residual_24h,604,24.219625575260253,2332.3532079829865,48.2944428271306,0.3918847703660444,-0.04962312514881511,test,18
dmdc_residual_24h,604,21.89828670228843,1712.330515323011,41.380315553690636,0.46811425793179884,-0.05479930275780991,test,19
dmdc_residual_24h,604,15.819462579712619,752.510794907255,27.43193020746544,0.5392250317855986,-0.05159670063168186,test,20
dmdc_residual_24h,604,12.291642910959329,479.1608034176518,21.88974196781798,0.4933196688037178,-0.04485935770816603,test,21
dmdc_residual_24h,604,10.799718609727769,405.51324237002837,20.137359369342057,0.47397818076520326,-0.03615076034255636,test,22
dmdc_residual_24h,604,9.389761210877994,320.65947261547336,17.906967152912113,0.46654261401921704,-0.03195479331718335,test,23
dmdc_residual_24h,604,8.513555610163607,316.7481728931749,17.797420399967375,0.4239670040111537,-0.027563131054499715,test,24
dmdc_residual_24h,362,1.724816493544968,7.260749422280171,2.6945777818204046,0.8786667907304541,0.0026049874175543613,validation,1
dmdc_residual_24h,362,1.9242503122554937,7.606701591945012,2.7580249440396676,0.8861258065057993,0.03369417007982973,validation,2
dmdc_residual_24h,362,2.0366441644376767,8.065586909087228,2.8399976952609007,0.8795264558064922,0.05170939917194282,validation,3
dmdc_residual_24h,362,2.4020723201185383,13.374405560503964,3.6571034385841434,0.8267359704879762,0.05624879155458684,validation,4
dmdc_residual_24h,362,3.4027701762117117,26.16898478523633,5.115562997875828,0.7361693058702008,0.042942092774269365,validation,5
dmdc_residual_24h,362,8.08948872889833,690.2940278238177,26.27344720100158,-0.1470128482194315,0.015339996277608028,validation,6
dmdc_residual_24h,362,11.301446705189363,923.3219670468818,30.386213437131023,0.025248142572408594,0.004801399498178336,validation,7
dmdc_residual_24h,362,9.965811276636995,751.1701305981148,27.407483113159348,-0.014836417725816897,-0.007538359783831046,validation,8
dmdc_residual_24h,362,6.589328507439874,247.93208069195416,15.745859160171419,-0.055787596240116644,-0.02844195587213123,validation,9
dmdc_residual_24h,362,5.666921779152692,64.85033892028527,8.0529708133263,0.19470406362513326,-0.030643718486026705,validation,10
dmdc_residual_24h,362,6.599545998938134,98.14848325646129,9.906991635025301,-0.07904730539083804,-0.06271982786539369,validation,11
dmdc_residual_24h,362,7.526180827803507,130.69753714025896,11.432302355180209,-0.0934059134515477,-0.09872288936311004,validation,12
dmdc_residual_24h,362,8.435177902449963,181.18674999354658,13.460562766598825,0.048342946144335985,-0.12582839129612672,validation,13
dmdc_residual_24h,362,9.634688354005476,312.3348896669118,17.672998887198286,0.13457220308100848,-0.13589615195020618,validation,14
dmdc_residual_24h,362,11.554284418646844,621.0664784998042,24.921205398210663,0.1294527989154779,-0.18040074459266756,validation,15
dmdc_residual_24h,362,12.416257566255354,627.5058890750681,25.050067646117608,0.22185003130372372,-0.2253758219944704,validation,16
dmdc_residual_24h,362,13.463503779946839,705.3153098479172,26.557773058897787,0.20670218955096087,-0.2750078579273096,validation,17
dmdc_residual_24h,362,13.257700641901872,650.0241438495229,25.49557106341262,0.06468645667136397,-0.2454986564136171,validation,18
dmdc_residual_24h,362,10.972315104339014,403.41273605369804,20.085137192802495,-0.07442837783734002,-0.18278563103637635,validation,19
dmdc_residual_24h,362,8.780483342330324,268.3259705580289,16.38065842870881,-0.36266782271110576,-0.15549833886882802,validation,20
dmdc_residual_24h,362,7.186613211584443,190.0798645641536,13.786945439949838,-0.5020370163185117,-0.11374507358158843,validation,21
dmdc_residual_24h,362,6.588265294445498,178.62035186618616,13.364892512331933,-0.5857846716376838,-0.057027392496516165,validation,22
dmdc_residual_24h,362,5.65566703752579,155.6830878921943,12.47730290937085,-0.6468035611433496,-0.025516697815528875,validation,23
dmdc_residual_24h,362,4.793687599840639,98.98231361313029,9.948985556986717,-0.4066411068631024,0.013738899283989393,validation,24
